Moving1.Position[deg],I_aa[A],FluxLinkage(A)[Wb]
68.1000000000001,89.4444444444445,0.370512
69.0000000000001,89.4444444444445,0.41757
69.9000000000002,89.4444444444445,0.464318
70.8000000000003,89.4444444444445,0.51168
71.7000000000003,89.4444444444445,0.557708
72.6000000000004,89.4444444444445,0.602727
73.5000000000005,89.4444444444445,0.646047
74.3999999999999,89.4444444444445,0.682465
75.3,89.4444444444445,0.709489
76.2000000000001,89.4444444444445,0.716528
77.1000000000001,89.4444444444445,0.706608
78.0000000000002,89.4444444444445,0.68503
78.9000000000002,89.4444444444445,0.659743
79.8000000000003,89.4444444444445,0.633334
80.7000000000003,89.4444444444445,0.619062
81.6000000000004,89.4444444444445,0.617832
82.4999999999999,89.4444444444445,0.619199
-7.50000000000002,102.222222222222,0.678728
-6.60000000000001,102.222222222222,0.678669
-5.7,102.222222222222,0.678594
-4.8,102.222222222222,0.688866
-3.9,102.222222222222,0.71049
-3,102.222222222222,0.730631
-2.1,102.222222222222,0.747814
-1.2,102.222222222222,0.75416
-0.300000000000001,102.222222222222,0.74273
0.600000000000001,102.222222222222,0.713584
1.5,102.222222222222,0.677563
2.4,102.222222222222,0.634636
3.3,102.222222222222,0.58947
4.2,102.222222222222,0.543617
5.1,102.222222222222,0.496219
6.00000000000001,102.222222222222,0.449031
6.90000000000002,102.222222222222,0.402157
7.80000000000002,102.222222222222,0.356259
8.70000000000002,102.222222222222,0.310099
9.60000000000002,102.222222222222,0.265108
10.5,102.222222222222,0.232966
11.4,102.222222222222,0.215168
12.3,102.222222222222,0.203501
13.2,102.222222222222,0.196406
14.1,102.222222222222,0.192522
15,102.222222222222,0.191023
15.9,102.222222222222,0.192427
16.8,102.222222222222,0.196414
17.7,102.222222222222,0.203469
18.6,102.222222222222,0.215142
19.5,102.222222222222,0.233044
20.4,102.222222222222,0.264908
21.3,102.222222222222,0.309889
22.2,102.222222222222,0.356475
23.1,102.222222222222,0.402057
24,102.222222222222,0.449158
24.9,102.222222222222,0.496229
25.8,102.222222222222,0.543665
26.7,102.222222222222,0.589441
27.6,102.222222222222,0.634648
28.5,102.222222222222,0.677487
29.4,102.222222222222,0.71362
30.3,102.222222222222,0.74272
31.2,102.222222222222,0.754179
32.1,102.222222222222,0.747897
33,102.222222222222,0.730703
33.9,102.222222222222,0.710491
34.8,102.222222222222,0.688805
35.7,102.222222222222,0.678446
36.6,102.222222222222,0.678366
37.5,102.222222222222,0.678845
38.4,102.222222222222,0.678795
39.3,102.222222222222,0.678563
40.2,102.222222222222,0.688842
41.1,102.222222222222,0.710503
42,102.222222222222,0.730659
42.9,102.222222222222,0.74777
43.8,102.222222222222,0.754176
44.7,102.222222222222,0.742671
45.6,102.222222222222,0.713586
46.5,102.222222222222,0.677517
47.4,102.222222222222,0.634723
48.3,102.222222222222,0.589599
49.2000000000001,102.222222222222,0.543525
50.1000000000001,102.222222222222,0.496138
51.0000000000001,102.222222222222,0.449207
51.9,102.222222222222,0.402177
52.8,102.222222222222,0.356356
53.7,102.222222222222,0.310083
54.6,102.222222222222,0.264974
55.5,102.222222222222,0.233006
56.4,102.222222222222,0.215188
57.2999999999999,102.222222222222,0.203428
58.2,102.222222222222,0.196414
59.1000000000001,102.222222222222,0.192494
60.0000000000001,102.222222222222,0.191023
60.9000000000002,102.222222222222,0.192506
61.8000000000003,102.222222222222,0.196402
62.7000000000003,102.222222222222,0.203559
63.6000000000004,102.222222222222,0.215136
64.4999999999999,102.222222222222,0.232747
65.3999999999999,102.222222222222,0.265278
66.3,102.222222222222,0.309901
67.2,102.222222222222,0.356489
68.1000000000001,102.222222222222,0.402111
69.0000000000001,102.222222222222,0.448988
69.9000000000002,102.222222222222,0.496185
70.8000000000003,102.222222222222,0.543554
71.7000000000003,102.222222222222,0.589472
72.6000000000004,102.222222222222,0.634536
73.5000000000005,102.222222222222,0.677525
74.3999999999999,102.222222222222,0.713606
75.3,102.222222222222,0.74272
76.2000000000001,102.222222222222,0.754161
77.1000000000001,102.222222222222,0.747963
78.0000000000002,102.222222222222,0.730644
78.9000000000002,102.222222222222,0.710478
79.8000000000003,102.222222222222,0.688807
80.7000000000003,102.222222222222,0.678452
81.6000000000004,102.222222222222,0.678457
82.4999999999999,102.222222222222,0.678845
-7.50000000000002,115,0.730981
-6.60000000000001,115,0.73111
-5.7,115,0.731036
-4.8,115,0.737274
-3.9,115,0.753877
-3,115,0.769734
-2.1,115,0.782572
-1.2,115,0.783523
-0.300000000000001,115,0.769038
0.600000000000001,115,0.740191
1.5,115,0.705335
2.4,115,0.664141
3.3,115,0.619457
4.2,115,0.573673
5.1,115,0.526766
6.00000000000001,115,0.479512
6.90000000000002,115,0.432766
7.80000000000002,115,0.3875
8.70000000000002,115,0.341706
9.60000000000002,115,0.297773
10.5,115,0.262215
11.4,115,0.242106
12.3,115,0.228979
13.2,115,0.220994
14.1,115,0.216624
15,115,0.214937
15.9,115,0.216517
16.8,115,0.221004
17.7,115,0.228942
18.6,115,0.242076
19.5,115,0.262213
20.4,115,0.297448
21.3,115,0.341506
22.2,115,0.387701
23.1,115,0.432629
24,115,0.479576
24.9,115,0.52675
25.8,115,0.573708
26.7,115,0.619425
27.6,115,0.664095
28.5,115,0.705219
29.4,115,0.740188
30.3,115,0.769049
31.2,115,0.783499
32.1,115,0.782648
33,115,0.769799
33.9,115,0.753894
34.8,115,0.73725
35.7,115,0.730925
36.6,115,0.730874
37.5,115,0.731096
38.4,115,0.731106
39.3,115,0.730998
40.2,115,0.737243
41.1,115,0.753892
42,115,0.769766
42.9,115,0.782538
43.8,115,0.783524
44.7,115,0.768998
45.6,115,0.740198
46.5,115,0.705278
47.4,115,0.664235
48.3,115,0.619589
49.2000000000001,115,0.573585
50.1000000000001,115,0.526686
51.0000000000001,115,0.479673
51.9,115,0.432779
52.8,115,0.387598
53.7,115,0.341703
54.6,115,0.297656
55.5,115,0.262254
56.4,115,0.242128
57.2999999999999,115,0.228896
58.2,115,0.221003
59.1000000000001,115,0.216592
60.0000000000001,115,0.214937
60.9000000000002,115,0.216605
61.8000000000003,115,0.22099
62.7000000000003,115,0.229044
63.6000000000004,115,0.242069
64.4999999999999,115,0.261879
65.3999999999999,115,0.297741
66.3,115,0.341567
67.2,115,0.387727
68.1000000000001,115,0.432717
69.0000000000001,115,0.479457
69.9000000000002,115,0.526704
70.8000000000003,115,0.573616
71.7000000000003,115,0.619474
72.6000000000004,115,0.664019
73.5000000000005,115,0.705266
74.3999999999999,115,0.740181
75.3,115,0.769048
76.2000000000001,115,0.783476
77.1000000000001,115,0.782717
78.0000000000002,115,0.769754
78.9000000000002,115,0.753879
79.8000000000003,115,0.737259
80.7000000000003,115,0.730929
81.6000000000004,115,0.730947
82.4999999999999,115,0.731096
